"","ID","quarter","course level","prompt","age","gender","L1","other L1s","L at home","L studied","listening","reading","speaking","writing","lived in Span-speaking co","level","first_person_verb","second_person_verb","third_person_verb","total_main_verbs","total_verbs","Indicative_mood","Subjunctive_mood","Imperative_mood","Participle_mood","Gerund_mood","Infinitive_mood","Present_tense","Imperfect_tense","Future_tense","Preterit_tense","Conditional_tense","ADJECTIVE","CONJUNCTION","DETERMINER","NOUN","PRONOUN","ADVERB","ADPOSITION","VERB","NUMBER","DATE","INTERJECTION","PUNCTUATION","mtld","NumAdj","NumVb","NumTokens","self_assessment_score"
"965",204971,"F18","SPA 24","terrible","18",NA,"Spanish",NA,"spanish",NA,5,5,5,5,"No",24,5,0,27,32,49,29,3,0,7,1,9,6,16,0,10,0,16,19,46,55,16,16,36,49,0,0,0,32,84.0417310664606,21,26,250,20
"966",205015,"W19","SPA 24","terrible","31","Female","English",NA,NA,NA,2,3,1,2,"No",24,10,0,22,32,42,30,2,0,3,0,7,6,15,1,9,1,9,18,46,69,20,11,44,42,2,0,0,27,93.6484462137295,12,33,260,8
"967",205053,"F19","SPA 2","terrible","19","Female","English",NA,"Spanish",NA,4,4,3,3,"Yes",2,28,0,40,68,86,67,1,0,2,2,14,8,21,0,35,4,12,45,60,70,31,32,51,86,3,2,0,44,57.4285714285714,15,68,402,14
"968",205076,"W19","SPA 3","terrible","19","Female","English",NA,NA,NA,2,3,3,3,"No",3,10,0,32,42,49,40,2,0,1,0,6,8,14,0,18,2,8,24,58,63,19,12,30,49,1,0,0,31,55.412554134942,9,37,257,11
"969",205202,"S19","SPA 1","terrible","I am 18.","Female","Other","I consider Cantonese as my native language.","Yes, I do. I speak Cantonese at home, sometimes Mandarin.","I have studied English for 10 years and Mandarin for 13 years.",2,3,2,2,"No",1,13,0,13,26,40,26,0,0,3,1,10,6,9,0,11,0,4,17,22,25,19,8,21,40,1,0,0,17,47.4444444444444,6,30,154,9
"970",205215,"S19","SPA 2","terrible","18 years old","Female","English",NA,"I don't speak a language other than English at home.","I haven't learned any other languages.",3,3,3,3,"No",2,9,0,31,40,62,40,0,0,6,1,15,13,9,0,18,0,12,18,34,39,24,20,41,62,3,0,0,28,47.4111111111111,17,33,251,12
"971",205260,"F19","SPA 3","terrible","19","Female","English",NA,"no",NA,3,3,4,3,"No",3,7,0,36,43,58,42,1,0,0,10,5,5,19,0,19,0,9,31,41,50,27,18,27,58,1,0,0,23,46.8863327744682,10,38,259,13
"972",205320,"F19","SPA 21","terrible","19","Female","English","Not applicable. ","Mostly English. A little bit of Korean. ","Korean - native language; formally studied for two years in middle school.",3,3,2,3,"No",21,0,0,31,31,42,30,1,0,4,1,6,7,21,0,3,0,20,22,45,63,21,15,35,42,1,0,0,29,90.7501450796149,21,22,262,11
"973",205321,"F19","SPA 22","terrible","19","Female","English",NA,"no","none",3,4,3,4,"No",22,12,0,28,40,57,37,3,0,2,2,13,6,17,0,16,1,11,30,41,56,35,19,32,57,2,0,0,47,72.7553665055344,12,43,279,14
"974",205321,"S19","SPA 21","terrible","19","Female","English",NA,"No",NA,2,4,3,4,"No",21,13,0,33,46,62,42,4,0,3,3,10,18,15,1,12,0,14,24,43,50,27,19,28,62,2,3,1,48,68.1413721413721,17,38,272,13
"975",205321,"W19","SPA 3","terrible","18","Female","English",NA,"No, only English at home","N/A, studied Spanish for 4 years in High School",3,3,3,4,"No",3,22,0,16,38,58,36,2,0,8,0,12,13,17,0,8,0,8,22,37,63,17,9,46,58,3,0,0,49,60.075,17,36,267,13
"976",205366,"F19","SPA 22","terrible","19","Female","English",NA,NA,"French - 5 years",3,3,2,3,"No",22,32,0,8,40,62,40,0,0,8,1,13,2,5,0,31,2,6,18,39,52,19,7,45,62,3,1,0,36,68.811415520907,12,46,261,11
"977",205376,"F18","SPA 3","terrible","18","Female","English",NA,"Not really. Sometimes I used to speak Spanish with my mom to practice, but only on occasion.","I studied Hebrew for 3 years, once a week at my temple.

I studied Spanish for a semester in middle school and took 4 years of high school Spanish.",2,3,3,4,"No",3,1,5,41,47,53,47,0,0,2,0,4,10,6,0,28,3,22,20,49,73,8,16,20,53,1,0,0,79,40.2632719818074,21,33,262,12
"978",205437,"F18","SPA 1","terrible","18","Male","Mandarin",NA,"I speak only Chinese at home","English. 12 years. 

 ",2,1,1,1,"No",1,0,1,34,35,43,34,0,1,1,1,6,33,0,0,1,0,6,13,35,52,14,15,15,43,2,0,0,58,49.5184921863508,6,34,194,5
"979",205437,"W19","SPA 2","terrible","19","Male","Mandarin",NA,"Mandarin","English

9 years",1,1,1,1,"No",2,2,0,39,41,52,40,1,0,1,3,7,37,0,0,4,0,12,14,51,67,17,12,28,52,2,0,2,58,59.4537589477127,13,44,253,4
"980",205465,"F18","SPA 23","terrible","18","Female","English","did not answer other","no","no",3,4,4,4,"No",23,8,0,40,48,60,46,2,0,4,2,6,12,21,0,14,1,21,28,57,66,41,27,42,60,1,0,2,65,94.832298136646,24,45,347,15
"981",205465,"W19","SPA 24","terrible","19","Female","English","n/a","n/a","n/a",3,4,4,5,"No",24,13,0,37,50,64,48,2,0,3,3,8,21,14,1,13,1,10,29,71,94,28,19,37,64,3,0,0,81,79.8308365680091,14,53,365,16
"982",205502,"F18","SPA 3","terrible","18","Female","English",NA,"Spanish occasionally because I have a few Spanish only speaking relatives. ",NA,3,2,2,2,"No",3,12,1,20,33,54,28,5,0,6,1,14,16,7,0,10,0,11,21,43,60,32,16,26,54,1,0,0,36,80.7781731909846,20,47,266,9
"983",205540,"F18","SPA 22","terrible","18","Female","English",NA,NA,"I studied Mandarin before deciding to learn Spanish. We spoke Mandarin a little bit at home and I took it for 2 years. However now, I can only identify some words and phrases. I lost the skill of speaking Mandarin. ",4,3,4,3,"No",22,10,2,36,48,67,46,1,1,8,3,8,7,24,0,16,0,7,31,51,63,15,23,31,67,2,0,1,49,67.3461134219037,12,45,290,14
"984",205554,"S19","SPA 1","terrible","18","Female","Other","Cantonese","Cantonese","Mandarin for three years.",1,1,1,1,"No",1,0,0,30,30,43,30,0,0,1,2,10,2,15,0,13,0,4,8,26,28,15,10,14,43,0,0,0,29,42.875,5,29,147,4
"985",205640,"W19","SPA 24","terrible","19","Female","English","N/A ","No","No. ",2,3,4,4,"No",24,0,1,34,35,46,35,0,0,4,0,7,0,20,0,14,1,10,29,58,72,8,11,23,46,2,0,0,29,52.5144002030158,13,34,257,13
"986",205649,"F19","SPA 24","terrible","20","Female","English",NA,NA,NA,3,3,3,3,"No",24,0,0,42,42,65,41,1,0,6,0,17,5,10,0,26,1,12,30,54,63,30,16,35,65,1,0,0,41,58.6097087378641,15,41,308,12
"987",205678,"F19","SPA 22","terrible","19","Male","English","English.",NA,"I only studied Spanish for three years in high school and one year in college.",3,4,3,3,"No",22,14,0,33,47,66,46,1,0,6,6,7,5,19,1,22,0,7,25,33,42,42,12,29,66,3,0,0,38,51.7923664122137,11,44,264,13
"988",205678,"S19","SPA 21","terrible","18","Male","English",NA,NA,NA,3,3,3,3,"No",21,9,0,33,42,54,40,1,1,2,3,7,18,12,0,10,1,15,25,29,36,46,19,25,54,0,0,1,37,65.597833210453,17,35,251,12
"989",205731,"F19","SPA 22","terrible","19","Female","English","my native language is english

 ","No, I only speak English at home. ","I studied French in elementary school for about a year.",3,4,3,4,"No",22,8,1,34,43,69,40,3,0,8,1,17,15,9,0,19,0,12,22,45,54,17,15,23,69,1,0,0,26,77.3367357495086,14,41,256,14
"990",205808,"F18","SPA 2","terrible","18","Female","English","Not Applicable","No","Hebrew, 6 years",2,3,2,3,"No",2,16,0,29,45,59,44,1,0,3,4,7,4,17,1,23,0,7,20,47,69,32,10,37,59,4,0,0,59,42.3083528493365,10,41,286,10
"991",205808,"W19","SPA 3","terrible","18","Female","English",NA,"No","None",2,4,3,4,"No",3,21,0,23,44,59,44,0,0,5,3,7,10,9,0,25,0,10,25,40,57,21,28,26,59,3,0,0,44,42.8624337783429,15,36,269,13
"992",205813,"W19","SPA 21","terrible","19","Female","English",NA,NA,NA,3,4,3,3,"No",21,11,0,24,35,43,35,0,0,2,2,4,12,17,0,5,1,12,26,51,76,17,8,38,43,2,2,0,34,74.9483404710921,13,27,289,13
"993",205849,"F18","SPA 24","terrible","18","Female","English,Spanish",NA,"Spanish",NA,5,5,5,4,"No",24,7,0,32,39,60,35,4,0,10,0,11,7,23,0,8,1,14,26,41,47,25,20,29,60,4,0,0,26,73.5341645211412,14,45,262,19
"994",205897,"F19","SPA 21","terrible","19","Female","English,Other","Vietnamese","Vietnamese",NA,3,4,3,3,"No",21,11,1,33,45,69,42,3,0,7,2,15,26,10,0,7,2,9,26,41,52,30,17,24,69,1,0,0,43,100.376902887139,14,47,268,13
"995",205918,"F19","SPA 1","terrible","19","Female","English",NA,"I only speak English",NA,1,1,1,1,"No",1,17,0,13,30,37,29,1,0,2,0,5,28,0,0,2,0,9,2,16,33,27,8,19,37,0,0,0,32,19.8250705135374,13,23,151,4
"996",205955,"S19","SPA 24","terrible","24 years old","Male","Spanish",NA,"Spanish","English k-12",3,3,4,3,"No",24,0,0,29,29,52,27,2,0,9,2,12,24,2,2,1,0,17,15,54,61,13,12,43,52,0,0,0,18,105.731985484707,19,33,261,13
"997",206037,"F19","SPA 1","terrible","20 years","Female","English",NA,NA,"I studied Spanish in elementary school for six years, then Latin for two years, then French for four years. ",1,1,1,1,"No",1,9,0,10,19,36,19,0,0,3,0,14,19,0,0,0,0,11,14,23,33,12,12,13,36,2,2,0,67,38.8206989027186,22,28,159,4
"998",206074,"F19","SPA 3","terrible","19","Male","English",NA,NA,NA,2,2,1,2,"No",3,20,0,31,51,61,47,4,0,3,0,7,11,15,0,25,0,16,19,44,61,15,33,37,61,3,0,0,49,107.632383680642,20,43,292,7
"999",206090,"F19","SPA 24","terrible","19","Female","English",NA,NA,NA,4,4,2,3,"No",24,22,0,19,41,62,39,2,0,5,6,10,17,6,0,17,1,11,20,27,33,39,27,27,62,1,0,0,40,125,16,44,250,13
"1000",206090,"S19","SPA 23","terrible","19","Female","English","none","none","none",3,4,2,4,"No",23,11,0,35,46,61,46,0,0,5,2,8,7,6,1,29,3,11,16,51,58,31,17,28,61,3,1,0,42,84.7918101020217,17,37,275,13
"1001",206090,"W19","SPA 22","terrible","18","Female","English","None.","None.","None.",1,3,3,4,"No",22,19,0,24,43,51,41,2,0,1,1,6,13,9,0,20,1,13,21,36,59,31,15,27,51,1,0,0,41,54.8166666666667,14,33,253,11
"1002",206092,"F19","SPA 2","terrible","19 years old","Male","English","English is my native language. ",NA,NA,2,3,2,2,"No",2,15,0,23,38,53,37,1,0,4,2,9,5,14,0,19,0,11,23,45,60,16,12,34,53,0,0,0,23,80.9288830715532,15,38,251,9
"1003",206214,"F18","SPA 3","terrible","18","Female","English",NA,"I partially speak Hindi","I studied Hindi for 3 years",3,4,2,5,"No",3,12,4,38,54,76,53,1,0,7,1,14,17,17,0,20,0,12,26,33,51,31,30,20,76,0,2,2,114,87.8877269389512,17,51,282,14
"1004",206214,"F19","SPA 23","terrible","19","Female","English",NA,"hindi","Hindi- 2 years",3,4,3,4,"No",23,0,0,35,35,48,35,0,0,2,1,10,4,19,0,12,0,9,28,53,78,32,12,30,48,4,0,0,34,50.6911231884058,10,43,293,14
"1005",206214,"S19","SPA 22","terrible","18","Female","English",NA,"I speak a mix of Hindi and English at home.","I studied Hindi for two years. ",3,4,5,5,"No",22,6,2,48,56,70,55,1,0,4,2,8,14,27,0,15,0,11,30,54,76,28,27,34,70,1,1,1,69,81.6311573888667,12,46,333,17
"1006",206222,"F18","SPA 21","terrible","17","Female","English",NA,NA,NA,2,3,1,1,"No",21,5,0,37,42,43,42,0,0,1,0,0,20,4,1,17,0,8,13,36,64,24,25,29,43,7,0,0,88,48.964224137931,7,31,253,7
"1007",206241,"F19","SPA 3","terrible","19","Female","English","None.","None.","None.",2,3,2,3,"No",3,0,0,32,32,49,31,1,0,8,1,8,1,19,0,12,0,13,17,46,65,10,11,41,49,0,3,0,24,65.9266688297061,19,28,252,10
"1008",206352,"F19","SPA 21","terrible","19 years old.","Female","English",NA,"No, I speak English at home.","No other languages.",3,4,2,3,"No",21,15,0,29,44,60,43,1,0,3,0,13,0,23,0,21,0,9,24,38,41,40,15,27,60,2,0,0,22,53.6855959447339,11,43,253,12
"1009",206352,"S19","SPA 3","terrible","18","Female","English","N/a","No","N/a",1,4,2,3,"No",3,20,0,27,47,58,45,2,0,3,0,8,8,18,0,20,1,13,24,33,40,38,18,24,58,0,0,0,34,53.4283230372469,16,40,251,10
"1010",206352,"W19","SPA 2","terrible","18","Female","English",NA,"No.","I have not studied other languages.",2,2,2,3,"No",2,1,0,42,43,58,42,0,1,5,2,8,3,20,0,19,0,10,18,39,67,16,6,35,58,6,0,1,40,40.848354588809,14,36,256,9
"1011",206408,"F19","SPA 23","terrible","18","Female","Other","Gujarati","Hindi, Gujarati and Punjabi","Gujarati for about 2 years",2,4,3,3,"No",23,1,2,94,97,140,95,2,0,8,12,23,5,47,2,38,5,25,51,82,117,60,35,81,140,4,0,0,88,66.9342314038689,29,99,592,12
"1012",206408,"S19","SPA 22","terrible","18","Female","English,Other","Gujarati and Hindi","Gujarati and Hindi","Gujarati for about 2 years.",4,4,3,3,"No",22,12,0,27,39,54,37,2,0,3,0,12,10,16,1,11,1,20,26,28,37,30,28,32,54,0,0,0,31,79.7929292929293,21,40,259,14
"1013",206408,"W19","SPA 21","terrible","18","Female","English,Other","Gujarati

Hindi","Gujarati

Hindi","Gujarati for 2 years",3,4,2,4,"No",21,19,0,21,40,54,38,2,0,4,3,7,12,11,2,14,1,13,20,45,73,25,14,41,54,5,0,0,43,77.0711563227179,11,38,287,13
"1014",206469,"F19","SPA 1","terrible","Nineteen","Female","English",NA,"No, I do not.","I studied French for two years in high school, 2014-2016. ",2,3,2,2,"No",1,5,1,17,23,32,22,0,1,0,1,8,2,8,0,11,1,12,6,18,29,24,12,24,32,1,0,0,30,77.1041247283398,13,25,157,9
"1015",206555,"F18","SPA 3","terrible","17","Female","English",NA,NA,NA,3,3,3,3,"No",3,14,3,18,35,51,33,0,2,2,2,12,7,7,0,19,0,6,24,42,51,30,16,28,51,5,0,0,21,61.578488372093,7,38,253,12
"1016",206555,"F19","SPA 23","terrible","18","Female","English",NA,NA,NA,3,3,2,3,"No",23,15,0,22,37,51,37,0,0,3,2,9,4,12,0,21,0,11,22,50,55,14,17,37,51,3,0,0,30,64.9742960350251,12,34,249,11
"1017",206615,"F18","SPA 23","terrible","19","Female","English",NA,NA,NA,3,4,2,4,"No",23,10,0,31,41,54,41,0,0,1,2,10,16,15,0,6,4,25,25,46,58,9,16,23,54,6,0,0,46,70.7367788461538,23,33,257,13
"1018",206629,"F19","SPA 2","terrible","19","Female","English",NA,"No",NA,2,3,3,3,"No",2,12,5,23,40,51,35,2,3,2,0,9,28,1,0,8,0,18,30,44,63,28,23,24,51,0,0,0,45,53.6096499895985,22,33,281,11
"1019",206640,"F19","SPA 24","terrible","19","Female","Spanish","Spanish is my native langauge","spanish","My first language was spanish then learned english.  I dont know any other langauges",4,4,4,4,"Yes",24,9,0,29,38,64,33,5,0,11,3,12,23,10,0,5,0,15,16,42,42,30,12,34,64,0,0,0,26,73.1349512467933,17,45,253,16
"1020",206750,"F18","SPA 21","terrible","18","Male","English",NA,NA,NA,2,3,2,3,"No",21,19,0,21,40,60,40,0,0,1,2,17,0,16,0,24,0,6,25,41,61,14,17,29,60,0,0,0,47,51.8238390092879,6,54,252,10
"1021",206754,"F18","SPA 2","terrible","17","Female","English",NA,NA,NA,2,3,1,3,"Yes",2,16,0,22,38,62,36,2,0,4,1,19,34,0,1,2,1,16,28,38,37,30,21,23,62,0,1,0,29,86.9218740575427,20,42,252,9
"1022",206754,"W19","SPA 3","terrible","18","Female","English",NA,"No",NA,2,3,2,2,"Yes",3,17,1,22,40,65,36,4,0,3,3,19,36,0,0,2,2,21,27,36,53,15,22,31,65,6,4,0,34,98.4918562390631,22,46,278,9
"1023",206810,"S19","SPA 3","terrible","21","Female","Spanish",NA,"Spanish","French for four years",5,4,4,3,"Yes",3,16,7,59,82,103,75,6,1,9,2,10,28,21,2,29,1,20,49,63,66,69,32,46,103,1,5,1,34,64.1601575882151,26,72,463,16
"1024",206993,"F18","SPA 22","terrible","18 ","Female","English",NA,"no ","none.",3,3,3,3,"No",22,23,1,17,41,52,41,0,0,4,0,7,11,11,1,15,3,12,21,65,72,16,19,52,52,2,0,1,34,59.5279411764706,14,37,309,12
"1025",206993,"S19","SPA 24","terrible","19","Female","English",NA,NA,NA,3,3,4,4,"No",24,11,0,29,40,63,38,2,0,3,3,17,8,18,1,13,0,6,25,54,55,16,20,30,63,1,1,0,38,79.6839241048783,9,44,267,14
"1026",206993,"W19","SPA 23","terrible","19","Female","English",NA,NA,NA,3,3,4,4,"No",23,14,0,30,44,68,44,0,0,7,7,10,15,20,1,7,1,12,23,47,52,16,27,23,68,2,1,0,35,72.7568178437583,22,33,274,14
"1027",207160,"W19","SPA 2","terrible","18","Female","English",NA,"No.","None",2,3,2,3,"No",2,1,0,43,44,56,44,0,0,6,2,4,10,16,0,18,0,9,24,41,71,18,10,26,56,3,0,0,46,47.8804597701149,14,35,254,10
"1028",207192,"S19","SPA 2","terrible","18","Male","English","I consider English as my native language. ","I speak no other language at home.","I have not studied any other language before learning Spanish. ",3,3,2,3,"Yes",2,11,0,28,39,49,39,0,0,3,1,6,2,4,1,32,0,12,15,49,58,17,12,35,49,1,3,0,41,73.7614991884036,15,41,252,11
"1029",207197,"F18","SPA 1","terrible","18","Male","English",NA,"No","I have studied French 1 and 2 in highschool for the whole school year (total of 2 years)",1,2,2,2,"No",1,2,0,28,30,36,29,1,0,1,2,3,21,2,0,7,0,3,14,19,30,10,7,14,36,0,0,0,33,59.1111111111111,6,31,133,7
"1030",207235,"F19","SPA 1","terrible","23","Female","English","Not Applicable.","No.","French - 3 years",2,1,1,1,"No",1,6,2,14,22,30,17,5,0,2,0,6,17,1,0,4,0,10,5,13,40,13,16,17,30,5,1,0,27,43.5923036921477,13,16,152,5
"1031",207241,"F19","SPA 1","terrible","19 years old","Female","English,Other","Arabic and English","Arabic","Arabic - fluent speaker since birth (19 years)",2,2,1,2,"No",1,1,1,26,28,33,28,0,0,2,0,3,28,0,0,0,0,15,14,24,35,11,17,17,33,0,0,1,43,61.5552024437445,15,19,172,7
"1032",207309,"F19","SPA 1","terrible","19 anos","Female","Mandarin",NA,"Chinese( madarine)","I studied English before for about 10 years",1,2,1,1,"No",1,16,0,19,35,43,35,0,0,4,1,3,14,9,1,11,0,7,8,24,29,14,15,17,43,6,0,0,29,75.5508956973045,9,29,163,5
"1033",207317,"S19","SPA 21","terrible","18","Female","English",NA,NA,NA,3,4,2,4,"No",21,16,0,30,46,61,45,1,0,5,1,9,10,12,0,21,3,15,24,39,51,18,21,27,61,1,0,0,53,67.6026490066225,20,38,256,13
"1034",207491,"F19","SPA 23","terrible","20","Male","English","English ",NA,NA,3,3,3,3,"No",23,13,0,28,41,52,39,2,0,0,0,11,10,16,0,15,0,16,27,36,50,18,22,27,52,4,0,0,24,78.9008032025675,14,41,251,12
"1035",207494,"F19","SPA 23","terrible","19","Female","English",NA,"No",NA,2,2,2,2,"No",23,11,0,29,40,48,40,0,0,5,1,2,12,12,0,15,1,13,24,48,60,19,20,27,48,0,0,0,65,59.9926332662597,14,22,258,8
"1036",207499,"F18","SPA 1","terrible","19","Female","Mandarin",NA,"Taiwanese","English- 14 years",1,1,1,1,"No",1,12,0,22,34,38,33,1,0,1,1,2,32,0,0,2,0,10,16,29,21,10,5,14,38,0,1,0,20,49.1439823566478,9,26,151,4
"1037",207499,"S19","SPA 3","terrible","20","Female","Mandarin","Mandarin","Mandarin","English- 10 years

Mandarin- native language",1,2,1,1,"No",3,16,1,17,34,42,33,0,1,3,2,3,29,2,1,1,0,7,18,22,25,28,11,11,42,0,0,0,23,40.3938021200004,11,28,163,5
"1038",207553,"F19","SPA 24","terrible","19","Female","Spanish",NA,"Spanish",NA,5,4,5,3,"Yes",24,14,0,33,47,82,43,4,0,8,2,25,14,10,0,19,4,9,37,61,82,27,21,64,82,13,2,0,29,67.6717453505007,13,63,397,17
"1039",207683,"F18","SPA 23","terrible","18","Male","English",NA,NA,NA,2,3,2,3,"No",23,1,0,35,36,48,35,1,0,2,0,10,31,0,1,3,1,23,7,48,64,16,13,35,48,0,0,0,29,71.1268022586481,21,28,262,10
"1040",207765,"S19","SPA 22","terrible","18","Female","English",NA,"No. ","No. ",3,4,2,3,"No",22,14,0,26,40,57,39,1,0,5,3,9,4,17,0,18,1,10,24,39,50,24,18,35,57,3,0,0,34,59.9251307705287,11,37,262,12
"1041",208556,"W19","SPA 1","terrible","21","Female","Other","Tagalog","Tagalog","I have only been studying English for about 19 years since it was included in our school curriculum in the Philippines and the schools I attended here.",2,2,2,1,"No",1,5,0,16,21,30,21,0,0,0,8,1,20,0,0,1,0,14,16,22,29,20,18,10,30,0,1,0,32,57.1417183138572,13,21,162,7
"1042",208609,"F18","SPA 2","terrible","20","Female","Mandarin","Either Mandarin or Indonesian","Yes, mandarin and Indonesian","English from 5 years old

Mandarin from 5 years old",1,1,2,1,"No",2,14,0,35,49,60,47,2,0,1,3,7,22,13,1,13,0,18,25,41,57,47,25,32,60,1,0,0,54,62.5692307692308,20,42,308,5
"1043",209106,"F18","SPA 3","terrible","22","Female","English,Other","Vietnamese","Vietnamese ","none",3,3,3,3,"No",3,18,0,28,46,73,44,2,0,4,4,19,5,19,0,21,1,7,31,45,53,23,24,47,73,1,1,0,31,47.3067523362863,11,53,297,12
"1044",209148,"F19","SPA 22","terrible","19","Female","English",NA,NA,"french for one year",3,4,2,2,"No",22,20,0,28,48,63,48,0,0,5,4,6,13,14,1,20,0,15,28,51,55,20,24,30,63,1,0,0,30,62.982969054483,20,42,283,11
"1045",209720,"W19","SPA 1","terrible","22","Female","Other","Japanese","Japanese","None",1,1,1,1,"No",1,12,0,9,21,30,21,0,0,2,1,6,21,0,0,0,0,4,12,33,48,10,6,30,30,3,1,0,20,46.8260748874221,6,24,180,4
"1046",210078,"F18","SPA 1","terrible","42","Female","English","n/a","n/a","I took French in high school for 2 years.",1,1,1,1,"No",1,17,0,11,28,33,27,1,0,3,0,2,27,0,0,1,0,5,14,25,35,21,11,11,33,1,0,0,37,47.4444444444444,9,23,154,4
"1047",210078,"S19","SPA 3","terrible","42","Female","English",NA,NA,"I studied French in high school for 2 years but that was in 1990-1992.",1,2,1,2,"No",3,21,0,26,47,59,47,0,0,8,0,4,10,14,0,22,1,17,23,38,48,41,8,22,59,1,0,0,42,55.5413901663632,23,35,258,6
"1048",210078,"W19","SPA 2","terrible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,1,41,49,59,48,0,1,6,0,4,10,35,0,3,0,8,24,41,50,35,12,21,59,3,0,0,34,44.831693989071,14,36,254,NA
"1049",210224,"F18","SPA 21","terrible","21","Female","English",NA,"No",NA,2,2,3,2,"No",21,12,8,38,58,68,50,8,0,1,3,6,32,4,1,21,0,13,25,48,48,25,7,24,68,0,0,0,61,46.0010182367343,8,35,257,9
"1050",210389,"S19","SPA 22","terrible","21","Male","English","English",NA,NA,2,3,3,4,"No",22,5,1,37,43,64,41,1,1,8,1,12,19,2,0,18,3,13,23,61,77,14,11,35,64,2,0,0,41,66.3639557000859,13,40,297,12
"1051",210389,"W19","SPA 21","terrible","21","Male","English",NA,"no",NA,2,3,2,3,"No",21,2,0,27,29,38,28,1,0,1,0,8,19,0,0,10,0,9,21,52,91,8,5,43,38,1,3,0,23,46.3374408701283,7,28,290,10
"1052",210574,"F18","SPA 3","terrible","19","Female","Mandarin",NA,"Mandarin","English, 14 years

Korean, 2 years ",4,4,3,4,"No",3,16,0,42,58,71,55,3,0,3,1,9,11,20,0,23,4,22,46,53,63,32,26,33,71,0,0,0,57,NA,NA,NA,NA,15
"1053",210574,"S19","SPA 22","terrible","19","Female","Mandarin",NA,"Chinese(Mandarin) ","My first language is Chinese and I have been speaking it my whole life. I started learning English at the age of seven and Spanish at the age of fourteen. ",3,3,4,4,"No",22,16,0,42,58,71,55,3,0,3,1,9,11,20,0,23,4,22,46,53,63,32,26,33,71,0,0,0,57,93.3349286786787,21,49,346,14
"1054",210574,"W19","SPA 21","terrible","19","Female","Mandarin",NA,"chinese ","english --- 13 years ",4,4,4,4,"No",21,4,0,30,34,53,29,5,0,4,4,11,25,2,4,3,0,13,25,54,82,9,4,49,53,0,2,0,37,65.7064223223754,16,34,303,16
"1055",210661,"F18","SPA 1","terrible","21","Female","Mandarin",NA,"Mandarin","I studied Japanese for one year.",3,3,2,3,"No",1,8,0,8,16,21,15,1,0,1,1,3,16,0,0,0,0,6,8,23,24,14,8,20,21,0,7,1,23,38.3005738880918,6,12,156,11
"1056",210661,"W19","SPA 2","terrible","21","Female","Mandarin","No","Mandarin","I studied Japanese in 1 year.",3,3,2,3,"No",2,25,0,9,34,41,34,0,0,1,0,6,4,7,0,23,0,5,15,38,53,24,12,40,41,2,7,0,27,41.0675353008637,6,36,263,11
"1057",210703,"F19","SPA 3","terrible","22","Female","English",NA,"English, Thai, Tagalog","I learned Japanese in high school for three years. ",2,3,1,3,"No",3,2,1,35,38,59,36,2,0,3,1,17,33,1,0,1,3,16,20,33,50,28,18,30,59,0,0,0,28,60.8818054092027,19,39,251,9
"1058",211000,"F19","SPA 22","terrible","26","Male","English",NA,"No","I have studied no other languages prior to Spanish.",2,3,1,3,"No",22,1,1,66,68,86,65,2,1,7,2,9,25,14,0,28,0,13,33,106,116,27,13,67,86,7,0,0,49,51.5263098576134,17,68,468,9
"1059",211039,"F18","SPA 2","terrible","38","Male","English","Not applicable","Not applicable","Not applicable",2,3,3,2,"No",2,3,1,50,54,63,54,0,0,3,0,6,14,17,0,23,0,21,27,36,44,29,21,28,63,5,0,0,23,49.3602170658683,20,37,270,10
"1060",211246,"F18","SPA 24","terrible","18","Female","English",NA,"No",NA,3,3,3,4,"No",24,15,2,37,54,77,52,2,0,4,1,18,16,19,1,15,3,12,21,55,73,35,30,47,77,2,2,0,75,123.891463913908,11,48,360,13
"1061",211575,"F19","SPA 3","terrible","41","I do not identify with either genders","English",NA,NA,"I learned Spanish before studying French.  However, I studied French in college for two years before starting any college level courses in Spanish.",5,5,5,5,"Yes",3,0,0,46,46,53,41,5,0,4,3,0,3,25,0,18,0,19,22,37,56,37,15,28,53,4,0,0,28,74.3801389504917,17,44,271,20
"1062",211575,"S19","SPA 2","terrible","40","Female","English","None","None","French. 2 years",3,3,3,3,"Yes",2,16,0,21,37,54,35,2,0,3,4,10,12,11,0,13,1,10,21,38,63,20,19,28,54,2,0,0,50,62.6528749805514,12,42,258,12
